year,month,Cy,Gr1,Gr2,Di1,Di2,Go1,Go2,Cr1,Cr2,Mi,He,Om,Pr,temperature,phosphorus
2017,10,30533.33333,19140.74074,711.1111111,20207.40741,31459.25926,109600,21644.44444,80689.37037,9985.185185,3296.296296,229409,268235,3427,10.34705882,0.027058824
2017,11,50122.22222,1548.148148,1311.111111,39311.11111,27844.44444,27237.03704,11985.18519,32985.18519,9192.592593,2059.259259,171194,193092,418,8.617647059,0.030058824
2017,12,59622.22222,1822.222222,407.4074074,47944.44444,35614.81481,17000,7359.259259,21033.33333,8303.703704,4166.666667,134598,122104,44,6.770588235,0.029
2018,1,45496.2963,311.1111111,59.25925926,46640.74074,34707.40741,65607.40741,5281.481481,30096.2963,5481.481481,4777.777778,40047,70127,0,5.641176471,0.022058824
2018,2,37377.77778,340.7407407,600,26255.55556,26044.44444,50937.03704,5344.444444,72533.33333,13785.18519,6107.407407,69307,45520,0,5.282352941,0.024529412
2018,3,26820.37037,6203.703704,2457.407407,35187.03704,26448.14815,30738.88889,1833.333333,69857.40741,17438.85185,1857.407407,72049.7,41457.64,0,4.841176471,0.025411765
2018,4,26477.77778,37874.07407,5292.592593,667439.5556,76255.55556,246062.963,46485.12963,90970.37037,19225.92593,4040.740741,81277,74262.5,0,5.258823529,0.014529412
2018,5,43051.85185,7849.851852,2311.111111,520716.6667,68044.59259,146231.4815,525312.8241,61388.88889,7372.62963,4622.296296,673511.5,220341,317.5,7.641176471,0.016294118
2018,6,59985.18519,3362.962963,2848.148148,65362.96296,130144.4444,60659.25926,29055.55556,72218.51852,7325.925926,5403.703704,831569.1,211832,3469,10.80588235,0.020176471
2018,7,61485.18519,109625.9259,2229.62963,188911.1111,137305.9259,194444.4444,282000,226918.5185,4088.888889,8807.407407,863633,298663,16444,11.55882353,0.025411765
2018,8,101192.5926,26844.44444,4348.148148,116385.1852,29714.81481,76414.81481,33366.66667,137762.963,19718.51852,19862.96296,342379,278021,5151,13.03529412,0.031882353
2018,9,94788.2963,44385.18519,7909.203704,102737.037,18437.03704,161933.3333,28588.88889,155833.3333,6392.592593,8440.740741,269033.85,287233,6272,11.7,0.024882353
2018,10,95900,49200,3007.407407,62237.03704,174525.1296,152962.963,42188.88889,137385.1852,5911.111111,6637.037037,232212,276248,6811,10.60588235,0.028588235
2018,11,64855.55556,15955.55556,903.7037037,22800,23148.14815,43774.07407,9125.925926,25818.51852,6688.888889,4522.222222,205087,219915,883,8.735294118,0.031058824
2018,12,52536.58519,2548.148148,59.25925926,6609.444444,28562.96296,59970.37037,3922.222222,39785.18519,9700,3507.407407,114622,116678,22,7.170588235,0.031
2019,1,26200,1274.074074,148.1481481,7125.925926,25140.74074,60740.74074,644.4444444,25841.00185,8762.962963,3518.518519,105625,83956,22,5.664705882,0.030294118
2019,2,80235.11111,281.4814815,237.037037,49196.2963,43352.37037,50685.18519,4025.925926,35070.37037,22237.03704,14100,47502,36463,0,4.9,0.014588235
2019,3,30507.40741,1751.851852,1637.037037,53918.51852,44090.74074,38759.25926,3107.407407,67659.25926,21372.22222,5783.333333,60114.5,50804.5,0,4.970588235,0.017882353
2019,4,50766.66667,2548.148148,1229.62963,70781.48148,101147.2593,105570.3704,15496.2963,79474.07407,31511.11111,8448.148148,205969.5,148199.5,22,6.2,0.015176471
2019,5,54101.22222,429.6296296,266.6666667,27429.62963,69568.51852,48679.62963,200604.4444,36392.59259,7455.555556,6087.037037,1161153.35,168018.5,154,7.805882353,0.018411765
2019,6,22290.51481,1881.481481,592.5925926,32233.33333,15703.7037,55640.74074,8240.740741,290944.4444,29796.72222,10548.14815,1144988.2,156145,3438,10.12941176,0.019294118
2019,7,7231.925926,66800,985.1851852,28111.11111,56311.11111,318140.7407,90288.88889,86385.18519,6037.037037,5014.814815,641397.56,132129,17513,11.86470588,0.018941176
2019,8,6311.111111,153341.4815,1888.888889,175225.9259,319655.5556,125696.2963,27388.88889,91611.11111,12274.07407,18702.38519,1076987.2,176363,2545,12.39411765,0.022647059
2019,9,12140.74074,56918.51852,2000,360622.2222,101725.9259,91155.55556,10333.33333,83792.59259,14925.92593,10111.11111,358438,368631.7,6080,11.97647059,0.022352941
2019,10,11309.63704,16074.07407,888.8888889,20222.22222,149981.4815,220479.2593,13525.92593,172577.7778,20022.22222,3781.481481,199241,191226,1529,10.42941176,0.022117647
2019,11,9829.62963,49596.2963,1170.37037,27666.66667,88737.03704,37777.77778,7744.444444,102703.7037,20266.66667,2511.111111,150920,138985,733,9.505882353,0.021823529
2019,12,20288.88889,34533.33333,2200,9600,72385.03704,73666.66667,4996.296296,35259.25926,14244.44444,2688.888889,76772,160367,22,7.429411765,0.022588235
2020,1,18896.2963,7611.722222,1855.555556,12822.22222,19150.14815,65825.92593,3674.074074,30159.25926,6711.111111,2040.740741,88856,59927,0,6.158823529,0.022529412
2020,2,33055.55556,7874.074074,2055.555556,21100,31322.22222,140986.6667,8355.555556,39351.85185,13585.18519,6984.148148,121794,56283,0,5.926470588,0.016882353
2020,3,24935.18519,8101.851852,707.4074074,128442.5926,75150.46296,96048.14815,3438.888889,70472.22222,39731.48148,4120.37037,60306,75853.45,0,5.694117647,0.015411765
2020,4,27666.11111,17274.07407,1459.259259,101551.8519,165819.4444,191802.963,212211.1111,46925.92593,13170.37037,10951.55556,344727.5,213274,0,6.852941176,0.015823529
2020,5,56876.3037,9207.407407,1492.592593,34755.55556,191569.9741,65833.33333,281784.5556,95929.62963,14125.92593,7511.111111,506517.225,309323,530,8.5,0.016764706
2020,6,21767.77778,26911.11111,1222.222222,51568.59259,171199.437,272880.2222,267822.2222,102976.1481,13159.25926,7844.444444,607885,263602,15038,10.58823529,0.017411765
2020,7,35577.77778,90781.37037,3266.666667,173370.3704,109496.2963,196927.5185,92329.62963,66562.96296,25662.96296,20650.92593,362303,289924,8707,11.5375,0.017625
2020,8,82651.85185,59459.25926,5503.703704,273237.037,138899.8519,155674.0741,18725.92593,88133.33333,15525.92593,10718.51852,695685,609187,4063,12.25882353,0.015941176
2020,9,79281.48148,23681.48148,1555.555556,73192.59259,16680.68519,69892.59259,4588.888889,74362.96296,6833.333333,4892.592593,329620,306289,1809,11.70588235,0.018470588
2020,10,44792.59259,9788.888889,400,20807.40741,17195.5,62681.48148,13811.11111,55596.2963,8800,3037.037037,251029,362022,1629,10.10588235,0.016470588
2020,11,34918.51852,3329.62963,288.8888889,16488.88889,50225.92593,24185.18519,6129.62963,26388.88889,15000,2925.925926,241037,494802,2191,9.2,0.014705882
2020,12,26151.85185,0,429.6296296,18003.7037,56759.25926,22096.2963,8007.407407,41725.92593,17774.07407,3714.814815,155251,214049,906,7.652941176,0.016941176
